210 5
2.34712371721044 -0.405371449274352 0.692926414378218 0.28794640170159 -0.00846073294133094
2.41705425506407 -0.471280569293968 0.525356722353921 0.655111656661405 -0.450641551821023
2.45191065509167 -0.342336254321877 0.555323986328172 0.0322752805804968 0.20865352659994
2.58247152177987 -0.206725715452211 0.617110572697435 -0.497879903871694 0.865304466740509
2.28983418065332 -0.20960776100047 0.924741069612226 -0.472175018011002 0.908712857240485
2.46489400804104 -0.229883837766111 0.761415071101598 -0.640580443815385 1.04291295928937
0.833258335101738 -0.122373823496275 0.163353921870293 -2.81100281554764 0.906868256357146
1.28536291743282 0.0945123938834151 0.785807841197039 -0.632789508118482 0.788689141640501
1.35370746893696 -0.135243142540913 0.878270518906434 -0.688636322890434 0.847101739270135
0.877545654114466 -0.246846353859984 0.98934469731589 -0.176518628083863 0.208933180494672
2.80591515131669 -0.235361383606911 0.478234631710599 -0.599392949019199 1.05976546894259
0.316396622561244 -0.0183241881003259 1.48288822824797 -0.659426037950921 0.903915850659306
2.41826700715253 -0.391088491003842 0.517469324497341 0.722770117049458 -0.503170636288378
0.845669696250747 -0.178862365696357 0.916903108190282 -0.233533510599708 0.143270209239491
0.659614557248578 0.0758228244577773 1.55537723582469 -0.788592929418047 1.20137066906207
2.44469357263582 -0.297539821939252 0.52231000640209 0.154578807393643 0.0928372596403877
2.4030765902486 -0.409849001782906 0.700084078568974 0.328978308064434 -0.0378865540141515
1.19111460419712 -0.106873427493116 1.05529866994344 -0.592595421003646 0.862371177926755
2.2724022459239 -0.384631534818723 0.820329556449157 0.260379943222552 0.0416205858186782
2.38029467751049 -0.398288875266923 0.55007238091514 0.967103093617468 -0.761161643574484
2.39226028306194 -0.290882047047726 0.904683483652664 -0.601061738709765 1.0727618389707
0.0516566929292394 -0.0377249946512915 1.34001948040074 0.0626771779401896 -0.0190690598848079
2.13561876162632 -0.192181712025204 0.922549906406985 -0.591970220084373 0.721935202698708
0.871189435994945 -0.300619785334638 0.983051720523965 -0.196230633539376 0.30720921312438
0.603822044932228 -0.227850518538233 1.10599430353348 -0.0926789928233537 0.170605656601334
0.624979999684833 -0.259705345188075 0.988581102235808 0.24891332162127 -0.344440285964697
2.51730425821615 -0.15478550611479 0.615134734034808 -0.617542505154933 0.94768615686267
